연번,시도청,경찰서,관서명,구분,주소
1900,경남청,김해서부,칠산,파출소,경상남도 김해시  칠산로459번길 15
1901,경남청,양산,물금,지구대,경상남도 양산시 물금읍 가촌로 61
1902,경남청,양산,증산,파출소,경남상남도 양산시 물금읍 증산리 1747-1
1903,경남청,양산,덕계,파출소,경상남도 양산시 덕계로 95
1904,경남청,양산,서창,파출소,경상남도 양산시 삼호로 158
1905,경남청,양산,중앙,파출소,경상남도 양산시 북안남5길 11-16
1906,경남청,양산,삼성,파출소,경상남도 양산시 북정11길 4 
1907,경남청,양산,동면,파출소,경상남도 양산시 동면 내송로 39 
1908,경남청,양산,상북,파출소,경상남도 양산시 상북면 상북중앙로 394
1909,경남청,양산,하북,파출소,경상남도 양산시 하북면 신평로 24
1910,경남청,양산,양주,파출소,경상남도 양산시 양주로 34
1911,경남청,양산,소주,파출소,경상남도 양산시 대평들 1길 9-17
1912,경남청,양산,평산,파출소,경산남도 양산시 평산로 79
1913,경남청,거제,신현,지구대,경상남도 거제시 고현천로 135
1914,경남청,거제,옥포,지구대,경상남도 거제시 옥포로22길 21
1915,경남청,거제,장평,지구대,경상남도 거제시 장평1로 154
1916,경남청,거제,장승포,지구대,경상남도 거제시 장승로 109
1917,경남청,거제,아주,지구대,경상남도 거제시 아주로 47
1918,경남청,거제,연초,파출소,경상남도 거제시 연초면 거제대로 4275 
1919,경남청,거제,거제,파출소,경상남도 거제시 거제면 거제남서로 3431 
1920,경남청,거제,동부,파출소,경상남도 거제시 동부면 거제남서로 3118 
1921,경남청,거제,장목,파출소,경상남도 거제시 장목면 거제북로 1165
1922,경남청,진해,덕산,지구대,"경상남도 창원시 진해구  덕산로 36번길 9, 덕산지구대"
1923,경남청,진해,용원,지구대,"경상남도 창원시 진해구  용원로41번길 12, 용원지구대"
1924,경남청,진해,충무,파출소,"경상남도 창원시 진해구  벚꽃로 36, 충무파출소"
1925,경남청,진해,경화,파출소,"경상남도 창원시 진해구  충장로 329, 경화파출소"
1926,경남청,진해,웅동,파출소,"경상남도 창원시 진해구  웅동로57번가길 5, 웅동파출소"
1927,경남청,진해,자은,파출소,"경상남도 창원시 진해구 장복대로 157, 자은파출소"
1928,경남청,통영,광도,지구대,경상남도 통영시 광도면 죽림3로 25
1929,경남청,통영,북신,지구대,경상남도 통영시  무전대로 40
1930,경남청,통영,미수,지구대,경상남도 통영시  운하2길 17
1931,경남청,통영,중앙,지구대,경상남도 통영시 동충2길 32-6
1932,경남청,통영,산양,파출소,경상남도 통영시 산양읍 산양중앙로 1
1933,경남청,통영,욕지,파출소,경상남도 통영시 욕지면 천왕로 29
1934,경남청,통영,한산,파출소,경상남도 통영시 한산면 한산일주로 840-1
1935,경남청,통영,사량,파출소,경상남도 통영시 사량면 진촌2길 17
1936,경남청,사천,삼천포,지구대,경상남도 사천시  중앙로 89(동금동)
1937,경남청,사천,사천,지구대,경상남도 사천시 사천읍 평화2길 31(평화리)
1938,경남청,사천,용현,파출소,경상남도 사천시  진삼로 635(송지리)
1939,경남청,사천,남양,파출소,경상남도 사천시  진삼로 122(송포동)
1940,경남청,사천,사남,파출소,경상남도 사천시  진삼로 1101(죽천리)
1941,경남청,사천,곤양,파출소,경상남도 사천시 곤양면 성내공원길 8(성내리)
1942,경남청,사천,서포,파출소,경상남도 사천시 서포면 서포로 284-16(구평리)
1943,경남청,사천,곤명,파출소,경상남도 사천시 곤명면 곤명1로 105(봉계리)
1944,경남청,밀양,중앙,지구대,경상남도 밀양시 밀양대로 1879
1945,경남청,밀양,역전,파출소,경상남도 밀양시 중앙로 65
1946,경남청,밀양,하남,파출소,경상남도 밀양시 하남읍 수산중앙로 41-1
1947,경남청,밀양,삼랑진,파출소,경상남도 밀양시 삼랑진읍 천태로 70-2
1948,경남청,밀양,상남,파출소,경상남도 밀양시 상남면 밀양대로 1495
1949,경남청,밀양,무안,파출소,경상남도 밀양시 무안면 사명로 543
1950,경남청,밀양,부북,파출소,경상남도 밀양시 부북면 부북로 43
1951,경남청,밀양,산외,파출소,경상남도 밀양시 산외면 산외로 429
1952,경남청,밀양,산내,파출소,경상남도 밀양시 산내면 산내로 323-1
1953,경남청,밀양,단장,파출소,경상남도 밀양시 단장면 표충로 356
1954,경남청,거창,아림,지구대,경상남도 거창군 거창읍 중앙로1길 20-5
1955,경남청,거창,원학,파출소,경상남도 거창군 위천면 장터길 22-5
1956,경남청,거창,가조,파출소,경상남도 거창군 거창읍 가조가야로 1079 
1957,경남청,거창,웅양,파출소,경상남도 거창군 웅양면 웅양로 1432
1958,경남청,거창,남상,파출소,경상남도 거창군 남상면 수남로 1845
1959,경남청,거창,신원,파출소,경상남도 거창군 신원면 과정리 187-7
1960,경남청,거창,고제,파출소,경상남도 거창군 고제면 입석2길 14번지
1961,경남청,합천,중부,지구대,경상남도 합천군 합천읍 충효로 106-5
1962,경남청,합천,가야,파출소,경상남도 합천군 가야면 가야시장로 19
1963,경남청,합천,대병,파출소,경상남도 합천군 대병면 신성동길 20
1964,경남청,합천,삼가,파출소,경상남도 합천군 삼가면 삼가1로 73
1965,경남청,합천,야로,파출소,경상남도 합천군 야로면 가야산로 343
1966,경남청,합천,봉산,파출소,경상남도 합천군 봉산면 서부로 4337
1967,경남청,합천,동부,파출소,경상남도 합천군 초계면 초계중앙로 43
1968,경남청,창녕,영산,지구대,경상남도 창녕군 영산면 영산계성로 96
1969,경남청,창녕,창녕읍,파출소,경상남도 창녕군 창녕읍 종로 61
1970,경남청,창녕,남지,파출소,경상남도 창녕군 남지읍 선창길 9
1971,경남청,창녕,부곡,파출소,경상남도 창녕군 부곡면 원앙로 188
1972,경남청,창녕,대합,파출소,경상남도 창녕군 대합면 창한로 121
1973,경남청,창녕,유어,파출소,경상남도 창녕군 유어면 우포1대로 563
1974,경남청,창녕,이방,파출소,경상남도 창녕군 이방면 뒷골길 3
1975,경남청,고성,공룡,지구대,경상남도 고성군 대가면 대가로 27
1976,경남청,고성,동해,파출소,경상남도 고성군 동해면 장기3길 136
1977,경남청,고성,거류,파출소,경상남도 고성군 거류면 거류로 655
1978,경남청,고성,회화,파출소,경상남도 고성군 회화면 배둔로19
1979,경남청,고성,하이,파출소,경상남도 고성군 하이면 남일로 433
1980,경남청,고성,상리,파출소,경상남도 고성군 상리면 척번정1길 98
1981,경남청,고성,영오,파출소,경상남도 고성군 영오면 영산1길 11
1982,경남청,하동,화개,파출소,경상남도 하동군 화개면 쌍계로 8
1983,경남청,하동,악양,파출소,경상남도 하동군 악양면 악양서로 343
1984,경남청,하동,횡천,파출소,경상남도 하동군 횡천면 경서대로 1207
1985,경남청,하동,금남,파출소,경상남도 하동군 금남면 제먼당길 99
1986,경남청,하동,금성,파출소,경상남도 하동군 금성면 금성중앙길 2 
1987,경남청,하동,옥종,파출소,경상남도 하동군 옥종면 은행나무길 78
1988,경남청,하동,읍내,파출소,경상남도 하동군 하동읍 중앙로 36
1989,경남청,하동,진교,파출소,경상남도 하동군 진교면 민다리안길 114
1990,경남청,남해,중앙,지구대,경상남도 남해군 남해읍 화전로96번길 30 중앙지구대
1991,경남청,남해,창선,파출소,경상남도 남해군 창선면 창선로 99 창선파출소
1992,경남청,남해,고현,파출소,경상남도 남해군 고현면 탑동로 75-4 고현파출소
1993,경남청,남해,미조,파출소,경상남도 남해군 미조면 미송로 52 미조파출소
1994,경남청,남해,삼동,파출소,경상남도 남해군 삼동면 동부대로1876번길 8 삼동파출소
1995,경남청,남해,남면,파출소,경상남도 남해군 남면 남서대로 774 남면파출소
1996,경남청,함양,읍내,파출소,경상남도 함양군 함양읍 교산4길 11
1997,경남청,함양,안의,파출소,경상남도 함양군 안의면 금성길 15
1998,경남청,함양,서상,파출소,경상남도 함양군 서상면 서상로 299-1
1999,경남청,함양,수동,파출소,경상남도 함양군 수동면 수동길 11
2000,경남청,함양,유림,파출소,경상남도 함양군 유림면 천왕봉로 2883
2001,경남청,함양,백전,파출소,경상남도 함양군 백전면 구산대안로 10
2002,경남청,함양,마천,파출소,경상남도 함양군 마천면 천왕봉로 1157
2003,경남청,산청,경호,지구대,경상남도 산청군 산청읍 중앙로 34 
2004,경남청,산청,시천,파출소,경상남도 산청군 시천면 덕산대포로 7-2
2005,경남청,산청,단성,파출소,경상남도 산청군 단성면 목화로 1006
2006,경남청,산청,신안,파출소,경상남도 산청군 신안면 지리산대로 3477
2007,경남청,산청,신등,파출소,경상남도 산청군 신등면 신등가회로 21
2008,경남청,함안,대산,파출소,경상남도 함안군 대산면 대산중앙로 174
2009,경남청,함안,법수,파출소,경상남도 함안군 법수면 우거북길 48
2010,경남청,함안,함안,파출소,경상남도 함안군 함안면 함안대로 111 
2011,경남청,함안,칠서,파출소,경상남도 함안군 칠서면 청계2길 27
2012,경남청,함안,군북,파출소,경상남도 함안군 군북면 함마대로 822
2013,경남청,함안,가야,지구대,경상남도 함안군 가야읍 가야로 24
2014,경남청,함안,칠원,지구대,경상남도 함안군 칠원읍 구성길 9
2015,경남청,의령,중부,지구대,경남 의령군 의령읍 의병로 176
2016,경남청,의령,유곡,파출소,경남 의령군 유곡면 마장로18-1
2017,경남청,의령,정곡,파출소,경남 의령군 정곡면 법정로 930
2018,경남청,의령,지정,파출소,경남 의령군 지정면 함의로 1527
2019,경남청,의령,칠곡,파출소,경남 의령군 칠곡면 칠곡로 32
2020,경남청,의령,화정,파출소,경남 의령군 화정면 화정로 297
2021,경남청,의령,부림,파출소,경남 의령군 부림면 대한로 1757
2022,제주청,제주동부,중앙,지구대,제주특별자치도 제주시  북성로 3
2023,제주청,제주동부,남문,지구대,제주특별자치도 제주시  연신로 6
2024,제주청,제주동부,오라,지구대,제주특별자치도 제주시  서광로 182
2025,제주청,제주동부,삼양,지구대,제주특별자치도 제주시  일주동로 397
2026,제주청,제주동부,아라,파출소,제주특별자치도 제주시 중앙로 609
2027,제주청,제주동부,조천,파출소,제주특별자치도 제주시 조천읍 신북로 265
2028,제주청,제주동부,함덕,파출소,제주특별자치도 제주시 조천읍 신북로 신북로 515
2029,제주청,제주동부,구좌,파출소,제주특별자치도 제주시 구좌읍 구좌로 45
2030,제주청,제주동부,추자,파출소,제주특별자치도 제주시 추자면 대서3길 2
2031,제주청,제주동부,우도,파출소,제주특별자치도 제주시 우도면 우도로 21
2032,제주청,제주서부,연동,지구대,제주특별자치도 제주시  신대로 97
2033,제주청,제주서부,노형,지구대,제주특별자치도 제주시  광평동로 4
2034,제주청,제주서부,하귀,파출소,제주특별자치도 제주시 애월읍 하귀로 47
2035,제주청,제주서부,애월,파출소,제주특별자치도 제주시 애월읍 애월로 116-1
2036,제주청,제주서부,한림,파출소,제주특별자치도 제주시 한림읍 한림로 651
2037,제주청,제주서부,한경,파출소,제주특별자치도 제주시 한경면 두신로 133
2038,제주청,제주서부,외도,파출소,제주특별자치도 내도동 723
2039,제주청,서귀포,중동,지구대,제주특별자치도 서귀포시  태평로 552
2040,제주청,서귀포,남원,파출소,제주특별자치도 서귀포시 남원읍 태위로 702
2041,제주청,서귀포,성산,파출소,제주특별자치도 서귀포시 성산읍 성산중앙로 53 성산파출소
2042,제주청,서귀포,표선,파출소,제주특별자치도 서귀포시 표선면 표선동서로 217
2043,제주청,서귀포,안덕,파출소,제주특별자치도 서귀포시 안덕면 화순로 116
